Base Set - Concourse,53,Lou Lopez Senechal,Dallas Wings,
Base Set - Concourse,54,Courtney Williams,Minnesota Lynx,
Base Set - Concourse,55,Haley Jones,Atlanta Dream,
Base Set - Concourse,56,Cameron Brink,Los Angeles Sparks,
Base Set - Concourse,57,Julie Vanloo,Washington Mystics,
Base Set - Concourse,58,Rickea Jackson,Los Angeles Sparks,
Base Set - Concourse,59,DiDi Richards,Washington Mystics,
Base Set - Concourse,60,Jacy Sheldon,Dallas Wings,
Base Set - Concourse,61,Maddy Siegrist,Dallas Wings,
Base Set - Concourse,62,Cheyenne Parker-Tyus,Atlanta Dream,
Base Set - Concourse,63,Sabrina Ionescu,New York Liberty,
Base Set - Concourse,64,Ariel Atkins,Washington Mystics,
Base Set - Concourse,65,Rhyne Howard,Atlanta Dream,
Base Set - Concourse,66,Nyara Sabally,New York Liberty,
Base Set - Concourse,67,Lexie Brown,Los Angeles Sparks,
Base Set - Concourse,68,Brittney Griner,Phoenix Mercury,
Base Set - Concourse,69,Dorka Juhasz,Minnesota Lynx,
Base Set - Concourse,70,Aerial Powers,Atlanta Dream,
Base Set - Concourse,71,Sophie Cunningham,Phoenix Mercury,
Base Set - Concourse,72,Caitlin Clark,Indiana Fever,
Base Set - Concourse,73,Dana Evans,Chicago Sky,
Base Set - Concourse,74,Li Yueru,Los Angeles Sparks,
Base Set - Concourse,75,Kelsey Plum,Las Vegas Aces,
Base Set - Concourse,76,Sheryl Swoopes,Houston Comets,
Base Set - Concourse,77,Dearica Hamby,Los Angeles Sparks,
Base Set - Concourse,78,Courtney Vandersloot,New York Liberty,
Base Set - Concourse,79,Lexie Hull,Indiana Fever,
Base Set - Concourse,80,Cynthia Cooper-Dyke,Houston Comets,
Base Set - Concourse,81,Katie Lou Samuelson,Indiana Fever,
Base Set - Concourse,82,Jordan Horston,Seattle Storm,
Base Set - Concourse,83,Tina Charles,Atlanta Dream,
Base Set - Concourse,84,Kayla McBride,Minnesota Lynx,
Base Set - Concourse,85,Cheryl Miller,Phoenix Mercury,
Base Set - Concourse,86,A'ja Wilson,Las Vegas Aces,
Base Set - Concourse,87,Kelsey Mitchell,Indiana Fever,
Base Set - Concourse,88,Brionna Jones,Connecticut Sun,
Base Set - Concourse,89,Lauren Jackson,Seattle Storm,
Base Set - Concourse,90,Nneka Ogwumike,Seattle Storm,
Base Set - Concourse,91,Aari McDonald,Los Angeles Sparks,
Base Set - Concourse,92,Moriah Jefferson,Chicago Sky,
Base Set - Concourse,93,Jordin Canada,Atlanta Dream,
Base Set - Concourse,94,Chelsea Gray,Las Vegas Aces,
Base Set - Concourse,95,Marina Mabrey,Connecticut Sun,
Base Set - Concourse,96,Nancy Lieberman,Phoenix Mercury,
Base Set - Concourse,97,Lisa Leslie,Los Angeles Sparks,
Base Set - Concourse,98,Kristi Toliver,Washington Mystics,
Base Set - Concourse,99,Karlie Samuelson,Washington Mystics,
Base Set - Concourse,100,Diamond DeShields,Chicago Sky,
Base Set - Concourse - Black Finite Prizms,1,Elena Delle Donne,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,2,Alyssa Thomas,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,3,Brittney Sykes,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,4,Jaelyn Brown,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,5,Angel Reese,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,6,Jewell Loyd,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,7,Stephanie Soares,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,8,Napheesa Collier,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,9,Stefanie Dolson,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,10,Kalani Brown,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,11,Betnijah Laney-Hamilton,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,12,Skylar Diggins-Smith,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,13,Breanna Stewart,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,14,Jonquel Jones,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,15,Maya Moore,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,16,Celeste Taylor,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,17,Shakira Austin,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,18,DiJonai Carrington,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,19,Erica Wheeler,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,20,Dawn Staley,Charlotte Sting,1/1
Base Set - Concourse - Black Finite Prizms,21,Kahleah Copper,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,22,Kate Martin,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,23,Marine Johannes,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,24,Isabelle Harrison,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,25,Diamond Miller,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,26,Tamika Catchings,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,27,Nika Muhl,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,28,Ivana Dojkic,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,29,Chennedy Carter,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,30,Sue Bird,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,31,Tyasha Harris,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,32,Natasha Howard,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,33,Kamilla Cardoso,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,34,Alissa Pili,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,35,Crystal Dangerfield,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,36,Aaliyah Edwards,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,37,Natasha Cloud,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,38,Jackie Young,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,39,Satou Sabally,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,40,Sydney Colson,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,41,Marquesha Davis,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,42,Ezi Magbegor,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,43,Alysha Clark,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,44,Tiffany Mitchell,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,45,Arike Ogunbowale,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,46,Diana Taurasi,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,47,Zia Cooke,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,48,DeWanna Bonner,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,49,NaLyssa Smith,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,50,Grace Berger,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,51,Allisha Gray,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,52,Aliyah Boston,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,53,Lou Lopez Senechal,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,54,Courtney Williams,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,55,Haley Jones,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,56,Cameron Brink,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,57,Julie Vanloo,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,58,Rickea Jackson,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,59,DiDi Richards,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,60,Jacy Sheldon,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,61,Maddy Siegrist,Dallas Wings,1/1
Base Set - Concourse - Black Finite Prizms,62,Cheyenne Parker-Tyus,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,63,Sabrina Ionescu,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,64,Ariel Atkins,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,65,Rhyne Howard,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,66,Nyara Sabally,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,67,Lexie Brown,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,68,Brittney Griner,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,69,Dorka Juhasz,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,70,Aerial Powers,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,71,Sophie Cunningham,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,72,Caitlin Clark,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,73,Dana Evans,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,74,Li Yueru,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,75,Kelsey Plum,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,76,Sheryl Swoopes,Houston Comets,1/1
Base Set - Concourse - Black Finite Prizms,77,Dearica Hamby,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,78,Courtney Vandersloot,New York Liberty,1/1
Base Set - Concourse - Black Finite Prizms,79,Lexie Hull,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,80,Cynthia Cooper-Dyke,Houston Comets,1/1
Base Set - Concourse - Black Finite Prizms,81,Katie Lou Samuelson,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,82,Jordan Horston,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,83,Tina Charles,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,84,Kayla McBride,Minnesota Lynx,1/1
Base Set - Concourse - Black Finite Prizms,85,Cheryl Miller,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,86,A'ja Wilson,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,87,Kelsey Mitchell,Indiana Fever,1/1
Base Set - Concourse - Black Finite Prizms,88,Brionna Jones,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,89,Lauren Jackson,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,90,Nneka Ogwumike,Seattle Storm,1/1
Base Set - Concourse - Black Finite Prizms,91,Aari McDonald,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,92,Moriah Jefferson,Chicago Sky,1/1
Base Set - Concourse - Black Finite Prizms,93,Jordin Canada,Atlanta Dream,1/1
Base Set - Concourse - Black Finite Prizms,94,Chelsea Gray,Las Vegas Aces,1/1
Base Set - Concourse - Black Finite Prizms,95,Marina Mabrey,Connecticut Sun,1/1
Base Set - Concourse - Black Finite Prizms,96,Nancy Lieberman,Phoenix Mercury,1/1
Base Set - Concourse - Black Finite Prizms,97,Lisa Leslie,Los Angeles Sparks,1/1
Base Set - Concourse - Black Finite Prizms,98,Kristi Toliver,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,99,Karlie Samuelson,Washington Mystics,1/1
Base Set - Concourse - Black Finite Prizms,100,Diamond DeShields,Chicago Sky,1/1
Base Set - Concourse - Black Gold Prizms,1,Elena Delle Donne,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,2,Alyssa Thomas,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,3,Brittney Sykes,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,4,Jaelyn Brown,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,5,Angel Reese,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,6,Jewell Loyd,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,7,Stephanie Soares,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,8,Napheesa Collier,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,9,Stefanie Dolson,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,10,Kalani Brown,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,11,Betnijah Laney-Hamilton,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,12,Skylar Diggins-Smith,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,13,Breanna Stewart,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,14,Jonquel Jones,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,15,Maya Moore,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,16,Celeste Taylor,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,17,Shakira Austin,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,18,DiJonai Carrington,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,19,Erica Wheeler,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,20,Dawn Staley,Charlotte Sting,/5
Base Set - Concourse - Black Gold Prizms,21,Kahleah Copper,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,22,Kate Martin,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,23,Marine Johannes,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,24,Isabelle Harrison,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,25,Diamond Miller,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,26,Tamika Catchings,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,27,Nika Muhl,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,28,Ivana Dojkic,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,29,Chennedy Carter,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,30,Sue Bird,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,31,Tyasha Harris,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,32,Natasha Howard,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,33,Kamilla Cardoso,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,34,Alissa Pili,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,35,Crystal Dangerfield,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,36,Aaliyah Edwards,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,37,Natasha Cloud,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,38,Jackie Young,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,39,Satou Sabally,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,40,Sydney Colson,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,41,Marquesha Davis,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,42,Ezi Magbegor,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,43,Alysha Clark,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,44,Tiffany Mitchell,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,45,Arike Ogunbowale,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,46,Diana Taurasi,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,47,Zia Cooke,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,48,DeWanna Bonner,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,49,NaLyssa Smith,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,50,Grace Berger,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,51,Allisha Gray,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,52,Aliyah Boston,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,53,Lou Lopez Senechal,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,54,Courtney Williams,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,55,Haley Jones,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,56,Cameron Brink,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,57,Julie Vanloo,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,58,Rickea Jackson,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,59,DiDi Richards,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,60,Jacy Sheldon,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,61,Maddy Siegrist,Dallas Wings,/5
Base Set - Concourse - Black Gold Prizms,62,Cheyenne Parker-Tyus,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,63,Sabrina Ionescu,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,64,Ariel Atkins,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,65,Rhyne Howard,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,66,Nyara Sabally,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,67,Lexie Brown,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,68,Brittney Griner,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,69,Dorka Juhasz,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,70,Aerial Powers,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,71,Sophie Cunningham,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,72,Caitlin Clark,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,73,Dana Evans,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,74,Li Yueru,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,75,Kelsey Plum,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,76,Sheryl Swoopes,Houston Comets,/5
Base Set - Concourse - Black Gold Prizms,77,Dearica Hamby,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,78,Courtney Vandersloot,New York Liberty,/5
Base Set - Concourse - Black Gold Prizms,79,Lexie Hull,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,80,Cynthia Cooper-Dyke,Houston Comets,/5
Base Set - Concourse - Black Gold Prizms,81,Katie Lou Samuelson,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,82,Jordan Horston,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,83,Tina Charles,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,84,Kayla McBride,Minnesota Lynx,/5
Base Set - Concourse - Black Gold Prizms,85,Cheryl Miller,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,86,A'ja Wilson,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,87,Kelsey Mitchell,Indiana Fever,/5
Base Set - Concourse - Black Gold Prizms,88,Brionna Jones,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,89,Lauren Jackson,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,90,Nneka Ogwumike,Seattle Storm,/5
Base Set - Concourse - Black Gold Prizms,91,Aari McDonald,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,92,Moriah Jefferson,Chicago Sky,/5
Base Set - Concourse - Black Gold Prizms,93,Jordin Canada,Atlanta Dream,/5
Base Set - Concourse - Black Gold Prizms,94,Chelsea Gray,Las Vegas Aces,/5
Base Set - Concourse - Black Gold Prizms,95,Marina Mabrey,Connecticut Sun,/5
Base Set - Concourse - Black Gold Prizms,96,Nancy Lieberman,Phoenix Mercury,/5
Base Set - Concourse - Black Gold Prizms,97,Lisa Leslie,Los Angeles Sparks,/5
Base Set - Concourse - Black Gold Prizms,98,Kristi Toliver,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,99,Karlie Samuelson,Washington Mystics,/5
Base Set - Concourse - Black Gold Prizms,100,Diamond DeShields,Chicago Sky,/5
Base Set - Concourse - Bronze Checker Prizms,1,Elena Delle Donne,Washington Mystics,/49
Base Set - Concourse - Bronze Checker Prizms,2,Alyssa Thomas,Connecticut Sun,/49
Base Set - Concourse - Bronze Checker Prizms,3,Brittney Sykes,Washington Mystics,/49
Base Set - Concourse - Bronze Checker Prizms,4,Jaelyn Brown,Dallas Wings,/49
Base Set - Concourse - Bronze Checker Prizms,5,Angel Reese,Chicago Sky,/49
Base Set - Concourse - Bronze Checker Prizms,6,Jewell Loyd,Seattle Storm,/49
Base Set - Concourse - Bronze Checker Prizms,7,Stephanie Soares,Dallas Wings,/49
Base Set - Concourse - Bronze Checker Prizms,8,Napheesa Collier,Minnesota Lynx,/49
Base Set - Concourse - Bronze Checker Prizms,9,Stefanie Dolson,Washington Mystics,/49
Base Set - Concourse - Bronze Checker Prizms,10,Kalani Brown,Dallas Wings,/49
Base Set - Concourse - Bronze Checker Prizms,11,Betnijah Laney-Hamilton,New York Liberty,/49
Base Set - Concourse - Bronze Checker Prizms,12,Skylar Diggins-Smith,Seattle Storm,/49
Base Set - Concourse - Bronze Checker Prizms,13,Breanna Stewart,New York Liberty,/49
Base Set - Concourse - Bronze Checker Prizms,14,Jonquel Jones,New York Liberty,/49
Base Set - Concourse - Bronze Checker Prizms,15,Maya Moore,Minnesota Lynx,/49
Base Set - Concourse - Bronze Checker Prizms,16,Celeste Taylor,Phoenix Mercury,/49
Base Set - Concourse - Bronze Checker Prizms,17,Shakira Austin,Washington Mystics,/49
Base Set - Concourse - Bronze Checker Prizms,18,DiJonai Carrington,Connecticut Sun,/49
Base Set - Concourse - Bronze Checker Prizms,19,Erica Wheeler,Indiana Fever,/49
Base Set - Concourse - Bronze Checker Prizms,20,Dawn Staley,Charlotte Sting,/49
Base Set - Concourse - Bronze Checker Prizms,21,Kahleah Copper,Phoenix Mercury,/49
Base Set - Concourse - Bronze Checker Prizms,22,Kate Martin,Las Vegas Aces,/49
Base Set - Concourse - Bronze Checker Prizms,23,Marine Johannes,New York Liberty,/49
Base Set - Concourse - Bronze Checker Prizms,24,Isabelle Harrison,Chicago Sky,/49
Base Set - Concourse - Bronze Checker Prizms,25,Diamond Miller,Minnesota Lynx,/49
Base Set - Concourse - Bronze Checker Prizms,26,Tamika Catchings,Indiana Fever,/49
Base Set - Concourse - Bronze Checker Prizms,27,Nika Muhl,Seattle Storm,/49
Base Set - Concourse - Bronze Checker Prizms,28,Ivana Dojkic,New York Liberty,/49
Base Set - Concourse - Bronze Checker Prizms,29,Chennedy Carter,Chicago Sky,/49
Base Set - Concourse - Bronze Checker Prizms,30,Sue Bird,Seattle Storm,/49
Base Set - Concourse - Bronze Checker Prizms,31,Tyasha Harris,Connecticut Sun,/49
Base Set - Concourse - Bronze Checker Prizms,32,Natasha Howard,Dallas Wings,/49
Base Set - Concourse - Bronze Checker Prizms,33,Kamilla Cardoso,Chicago Sky,/49
Base Set - Concourse - Bronze Checker Prizms,34,Alissa Pili,Minnesota Lynx,/49
Base Set - Concourse - Bronze Checker Prizms,35,Crystal Dangerfield,Los Angeles Sparks,/49
Base Set - Concourse - Bronze Checker Prizms,36,Aaliyah Edwards,Washington Mystics,/49
