Card Set,Card Number,Athlete,Team,Sequence
Base Prizms Black Gold,143,Cameron Brink,Los Angeles Sparks,/5
Base Prizms Black Gold,144,Rickea Jackson,Los Angeles Sparks,/5
Base Prizms Black Gold,145,Caitlin Clark,Indiana Fever,/5
Base Prizms Black Gold,146,Nika Muhl,Seattle Storm,/5
Base Prizms Black Gold,147,Angel Reese,Chicago Sky,/5
Base Prizms Black Gold,148,Kate Martin,Las Vegas Aces,/5
Base Prizms Black Gold,149,Kamilla Cardoso,Chicago Sky,/5
Base Prizms Black Gold,150,Alissa Pili,Minnesota Lynx,/5
Base Prizms Black Velocity,1,Jackie Young,Las Vegas Aces,/39
Base Prizms Black Velocity,2,Haley Jones,Atlanta Dream,/39
Base Prizms Black Velocity,3,Aliyah Boston,Indiana Fever,/39
Base Prizms Black Velocity,4,Jacy Sheldon,Dallas Wings,/39
Base Prizms Black Velocity,5,Betnijah Laney-Hamilton,New York Liberty,/39
Base Prizms Black Velocity,6,Isabelle Harrison,Chicago Sky,/39
Base Prizms Black Velocity,7,Elena Delle Donne,Washington Mystics,/39
Base Prizms Black Velocity,8,Diamond DeShields,Chicago Sky,/39
Base Prizms Black Velocity,9,Joyner Holmes,Seattle Storm,/39
Base Prizms Black Velocity,10,Angel Reese,Chicago Sky,/39
Base Prizms Black Velocity,11,Natasha Cloud,Phoenix Mercury,/39
Base Prizms Black Velocity,12,Kristi Toliver,Washington Mystics,/39
Base Prizms Black Velocity,13,Kayla McBride,Minnesota Lynx,/39
Base Prizms Black Velocity,14,Jonquel Jones,New York Liberty,/39
Base Prizms Black Velocity,15,Ruthie Bolton,Sacramento Monarchs,/39
Base Prizms Black Velocity,16,Lexie Hull,Indiana Fever,/39
Base Prizms Black Velocity,17,Sabrina Ionescu,New York Liberty,/39
Base Prizms Black Velocity,18,Natisha Hiedeman,Minnesota Lynx,/39
Base Prizms Black Velocity,19,Dearica Hamby,Los Angeles Sparks,/39
Base Prizms Black Velocity,20,Myisha Hines-Allen,Minnesota Lynx,/39
Base Prizms Black Velocity,21,Cynthia Cooper-Dyke,Houston Comets,/39
Base Prizms Black Velocity,22,Caitlin Clark,Indiana Fever,/39
Base Prizms Black Velocity,23,Li Yueru,Los Angeles Sparks,/39
Base Prizms Black Velocity,24,Elizabeth Williams,Chicago Sky,/39
Base Prizms Black Velocity,25,Rachel Banham,Chicago Sky,/39
Base Prizms Black Velocity,26,Napheesa Collier,Minnesota Lynx,/39
Base Prizms Black Velocity,27,Brionna Jones,Connecticut Sun,/39
Base Prizms Black Velocity,28,Arike Ogunbowale,Dallas Wings,/39
Base Prizms Black Velocity,29,Kalani Brown,Dallas Wings,/39
Base Prizms Black Velocity,30,Leonie Fiebich,New York Liberty,/39
Base Prizms Black Velocity,31,Jaelyn Brown,Dallas Wings,/39
Base Prizms Black Velocity,32,Cappie Pondexter,New York Liberty,/39
Base Prizms Black Velocity,33,Jaylyn Sherrod,New York Liberty,/39
Base Prizms Black Velocity,34,Stefanie Dolson,Washington Mystics,/39
Base Prizms Black Velocity,35,Veronica Burton,Connecticut Sun,/39
Base Prizms Black Velocity,36,Tina Charles,Atlanta Dream,/39
Base Prizms Black Velocity,37,Aerial Powers,Atlanta Dream,/39
Base Prizms Black Velocity,38,Maya Caldwell,Indiana Fever,/39
Base Prizms Black Velocity,39,Rhyne Howard,Atlanta Dream,/39
Base Prizms Black Velocity,40,Tamika Catchings,Indiana Fever,/39
Base Prizms Black Velocity,41,Marine Johannes,New York Liberty,/39
Base Prizms Black Velocity,42,Julie Vanloo,Washington Mystics,/39
Base Prizms Black Velocity,43,Satou Sabally,Dallas Wings,/39
Base Prizms Black Velocity,44,Alyssa Thomas,Connecticut Sun,/39
Base Prizms Black Velocity,45,Marquesha Davis,New York Liberty,/39
Base Prizms Black Velocity,46,Zia Cooke,Los Angeles Sparks,/39
Base Prizms Black Velocity,47,Stephanie Soares,Dallas Wings,/39
Base Prizms Black Velocity,48,Celeste Taylor,Phoenix Mercury,/39
Base Prizms Black Velocity,49,Jewell Loyd,Seattle Storm,/39
Base Prizms Black Velocity,50,Ezi Magbegor,Seattle Storm,/39
Base Prizms Black Velocity,51,Sug Sutton,Washington Mystics,/39
Base Prizms Black Velocity,52,Nneka Ogwumike,Seattle Storm,/39
Base Prizms Black Velocity,53,Courtney Vandersloot,New York Liberty,/39
Base Prizms Black Velocity,54,Laeticia Amihere,Atlanta Dream,/39
Base Prizms Black Velocity,55,Gabby Williams,Seattle Storm,/39
Base Prizms Black Velocity,56,Ariel Atkins,Washington Mystics,/39
Base Prizms Black Velocity,57,Tiffany Mitchell,Connecticut Sun,/39
Base Prizms Black Velocity,58,Diana Taurasi,Phoenix Mercury,/39
Base Prizms Black Velocity,59,Cheryl Ford,Detroit Shock,/39
Base Prizms Black Velocity,60,Rickea Jackson,Los Angeles Sparks,/39
Base Prizms Black Velocity,61,Erica Wheeler,Indiana Fever,/39
Base Prizms Black Velocity,62,Rae Burrell,Los Angeles Sparks,/39
Base Prizms Black Velocity,63,Diamond Miller,Minnesota Lynx,/39
Base Prizms Black Velocity,64,Kelsey Mitchell,Indiana Fever,/39
Base Prizms Black Velocity,65,Charisma Osborne,Phoenix Mercury,/39
Base Prizms Black Velocity,66,Chennedy Carter,Chicago Sky,/39
Base Prizms Black Velocity,67,Emily Engstler,Washington Mystics,/39
Base Prizms Black Velocity,68,Jade Melbourne,Washington Mystics,/39
Base Prizms Black Velocity,69,Victoria Vivians,Seattle Storm,/39
Base Prizms Black Velocity,70,Aaliyah Edwards,Washington Mystics,/39
Base Prizms Black Velocity,71,Nia Coffey,Atlanta Dream,/39
Base Prizms Black Velocity,72,Dana Evans,Chicago Sky,/39
Base Prizms Black Velocity,73,Sydney Colson,Las Vegas Aces,/39
Base Prizms Black Velocity,74,Sheryl Swoopes,Houston Comets,/39
Base Prizms Black Velocity,75,Nika Muhl,Seattle Storm,/39
Base Prizms Black Velocity,76,Skylar Diggins-Smith,Seattle Storm,/39
Base Prizms Black Velocity,77,Kelsey Plum,Las Vegas Aces,/39
Base Prizms Black Velocity,78,Megan Gustafson,Las Vegas Aces,/39
Base Prizms Black Velocity,79,Courtney Williams,Minnesota Lynx,/39
Base Prizms Black Velocity,80,Brittney Sykes,Washington Mystics,/39
Base Prizms Black Velocity,81,Tiffany Hayes,Las Vegas Aces,/39
Base Prizms Black Velocity,82,Karlie Samuelson,Washington Mystics,/39
Base Prizms Black Velocity,83,Alissa Pili,Minnesota Lynx,/39
Base Prizms Black Velocity,84,Chelsea Gray,Las Vegas Aces,/39
Base Prizms Black Velocity,85,Alana Beard,Los Angeles Sparks,/39
Base Prizms Black Velocity,86,A'ja Wilson,Las Vegas Aces,/39
Base Prizms Black Velocity,87,Nyara Sabally,New York Liberty,/39
Base Prizms Black Velocity,88,Sami Whitcomb,Seattle Storm,/39
Base Prizms Black Velocity,89,Grace Berger,Indiana Fever,/39
Base Prizms Black Velocity,90,Kayla Thornton,New York Liberty,/39
Base Prizms Black Velocity,91,Jordin Canada,Atlanta Dream,/39
Base Prizms Black Velocity,92,Sevgi Uzun,Dallas Wings,/39
Base Prizms Black Velocity,93,Kamilla Cardoso,Chicago Sky,/39
Base Prizms Black Velocity,94,Maddy Siegrist,Dallas Wings,/39
Base Prizms Black Velocity,95,Olivia Epoupa,Minnesota Lynx,/39
Base Prizms Black Velocity,96,Allisha Gray,Atlanta Dream,/39
Base Prizms Black Velocity,97,Aari McDonald,Los Angeles Sparks,/39
Base Prizms Black Velocity,98,Lisa Leslie,Los Angeles Sparks,/39
Base Prizms Black Velocity,99,Breanna Stewart,New York Liberty,/39
Base Prizms Black Velocity,100,Ruth Riley,Detroit Shock,/39
Base Prizms Black Velocity,101,Alysha Clark,Las Vegas Aces,/39
Base Prizms Black Velocity,102,Tyasha Harris,Connecticut Sun,/39
Base Prizms Black Velocity,103,Jordan Horston,Seattle Storm,/39
Base Prizms Black Velocity,104,Ivana Dojkic,New York Liberty,/39
Base Prizms Black Velocity,105,Teaira McCowan,Dallas Wings,/39
Base Prizms Black Velocity,106,Dawn Staley,Charlotte Sting,/39
Base Prizms Black Velocity,107,Lindsay Allen,Chicago Sky,/39
Base Prizms Black Velocity,108,Lauren Jackson,Seattle Storm,/39
Base Prizms Black Velocity,109,Mercedes Russell,Seattle Storm,/39
Base Prizms Black Velocity,110,Lexie Brown,Los Angeles Sparks,/39
Base Prizms Black Velocity,111,Alanna Smith,Minnesota Lynx,/39
Base Prizms Black Velocity,112,Sue Bird,Seattle Storm,/39
Base Prizms Black Velocity,113,Brittney Griner,Phoenix Mercury,/39
Base Prizms Black Velocity,114,Cheyenne Parker-Tyus,Atlanta Dream,/39
Base Prizms Black Velocity,115,Kahleah Copper,Phoenix Mercury,/39
Base Prizms Black Velocity,116,DeWanna Bonner,Connecticut Sun,/39
Base Prizms Black Velocity,117,Sophie Cunningham,Phoenix Mercury,/39
Base Prizms Black Velocity,118,DiJonai Carrington,Connecticut Sun,/39
Base Prizms Black Velocity,119,Katie Douglas,Indiana Fever,/39
Base Prizms Black Velocity,120,Monique Billings,Phoenix Mercury,/39
Base Prizms Black Velocity,121,Lou Lopez Senechal,Dallas Wings,/39
Base Prizms Black Velocity,122,Kiah Stokes,Las Vegas Aces,/39
Base Prizms Black Velocity,123,Dorka Juhasz,Minnesota Lynx,/39
Base Prizms Black Velocity,124,Rebecca Allen,Phoenix Mercury,/39
Base Prizms Black Velocity,125,Cheryl Miller,Phoenix Mercury,/39
Base Prizms Black Velocity,126,Kate Martin,Las Vegas Aces,/39
Base Prizms Black Velocity,127,Cameron Brink,Los Angeles Sparks,/39
Base Prizms Black Velocity,128,Katie Lou Samuelson,Indiana Fever,/39
Base Prizms Black Velocity,129,Kia Nurse,Los Angeles Sparks,/39
Base Prizms Black Velocity,130,Natasha Howard,Dallas Wings,/39
Base Prizms Black Velocity,131,Moriah Jefferson,Chicago Sky,/39
Base Prizms Black Velocity,132,Marina Mabrey,Connecticut Sun,/39
Base Prizms Black Velocity,133,Kristy Wallace,Indiana Fever,/39
Base Prizms Black Velocity,134,Shakira Austin,Washington Mystics,/39
Base Prizms Black Velocity,135,Ticha Penicheiro,Sacramento Monarchs,/39
Base Prizms Black Velocity,136,Temi Fagbenle,Indiana Fever,/39
Base Prizms Black Velocity,137,NaLyssa Smith,Indiana Fever,/39
Base Prizms Black Velocity,138,Bridget Carleton,Minnesota Lynx,/39
Base Prizms Black Velocity,139,Nancy Lieberman,Phoenix Mercury,/39
Base Prizms Black Velocity,140,Erica Wheeler,Indiana Fever,/39
Base Prizms Black Velocity,141,Jacy Sheldon,Dallas Wings,/39
Base Prizms Black Velocity,142,Aaliyah Edwards,Washington Mystics,/39
Base Prizms Black Velocity,143,Cameron Brink,Los Angeles Sparks,/39
Base Prizms Black Velocity,144,Rickea Jackson,Los Angeles Sparks,/39
Base Prizms Black Velocity,145,Caitlin Clark,Indiana Fever,/39
Base Prizms Black Velocity,146,Nika Muhl,Seattle Storm,/39
Base Prizms Black Velocity,147,Angel Reese,Chicago Sky,/39
Base Prizms Black Velocity,148,Kate Martin,Las Vegas Aces,/39
Base Prizms Black Velocity,149,Kamilla Cardoso,Chicago Sky,/39
Base Prizms Black Velocity,150,Alissa Pili,Minnesota Lynx,/39
Base Prizms Blue,1,Jackie Young,Las Vegas Aces,/199
Base Prizms Blue,2,Haley Jones,Atlanta Dream,/199
Base Prizms Blue,3,Aliyah Boston,Indiana Fever,/199
Base Prizms Blue,4,Jacy Sheldon,Dallas Wings,/199
Base Prizms Blue,5,Betnijah Laney-Hamilton,New York Liberty,/199
Base Prizms Blue,6,Isabelle Harrison,Chicago Sky,/199
Base Prizms Blue,7,Elena Delle Donne,Washington Mystics,/199
Base Prizms Blue,8,Diamond DeShields,Chicago Sky,/199
Base Prizms Blue,9,Joyner Holmes,Seattle Storm,/199
Base Prizms Blue,10,Angel Reese,Chicago Sky,/199
Base Prizms Blue,11,Natasha Cloud,Phoenix Mercury,/199
Base Prizms Blue,12,Kristi Toliver,Washington Mystics,/199
Base Prizms Blue,13,Kayla McBride,Minnesota Lynx,/199
Base Prizms Blue,14,Jonquel Jones,New York Liberty,/199
Base Prizms Blue,15,Ruthie Bolton,Sacramento Monarchs,/199
Base Prizms Blue,16,Lexie Hull,Indiana Fever,/199
Base Prizms Blue,17,Sabrina Ionescu,New York Liberty,/199
Base Prizms Blue,18,Natisha Hiedeman,Minnesota Lynx,/199
Base Prizms Blue,19,Dearica Hamby,Los Angeles Sparks,/199
Base Prizms Blue,20,Myisha Hines-Allen,Minnesota Lynx,/199
Base Prizms Blue,21,Cynthia Cooper-Dyke,Houston Comets,/199
Base Prizms Blue,22,Caitlin Clark,Indiana Fever,/199
Base Prizms Blue,23,Li Yueru,Los Angeles Sparks,/199
Base Prizms Blue,24,Elizabeth Williams,Chicago Sky,/199
Base Prizms Blue,25,Rachel Banham,Chicago Sky,/199
Base Prizms Blue,26,Napheesa Collier,Minnesota Lynx,/199
Base Prizms Blue,27,Brionna Jones,Connecticut Sun,/199
Base Prizms Blue,28,Arike Ogunbowale,Dallas Wings,/199
Base Prizms Blue,29,Kalani Brown,Dallas Wings,/199
Base Prizms Blue,30,Leonie Fiebich,New York Liberty,/199
Base Prizms Blue,31,Jaelyn Brown,Dallas Wings,/199
Base Prizms Blue,32,Cappie Pondexter,New York Liberty,/199
Base Prizms Blue,33,Jaylyn Sherrod,New York Liberty,/199
Base Prizms Blue,34,Stefanie Dolson,Washington Mystics,/199
Base Prizms Blue,35,Veronica Burton,Connecticut Sun,/199
Base Prizms Blue,36,Tina Charles,Atlanta Dream,/199
Base Prizms Blue,37,Aerial Powers,Atlanta Dream,/199
Base Prizms Blue,38,Maya Caldwell,Indiana Fever,/199
Base Prizms Blue,39,Rhyne Howard,Atlanta Dream,/199
Base Prizms Blue,40,Tamika Catchings,Indiana Fever,/199
Base Prizms Blue,41,Marine Johannes,New York Liberty,/199
Base Prizms Blue,42,Julie Vanloo,Washington Mystics,/199
Base Prizms Blue,43,Satou Sabally,Dallas Wings,/199
Base Prizms Blue,44,Alyssa Thomas,Connecticut Sun,/199
Base Prizms Blue,45,Marquesha Davis,New York Liberty,/199
Base Prizms Blue,46,Zia Cooke,Los Angeles Sparks,/199
Base Prizms Blue,47,Stephanie Soares,Dallas Wings,/199
Base Prizms Blue,48,Celeste Taylor,Phoenix Mercury,/199
Base Prizms Blue,49,Jewell Loyd,Seattle Storm,/199
Base Prizms Blue,50,Ezi Magbegor,Seattle Storm,/199
Base Prizms Blue,51,Sug Sutton,Washington Mystics,/199
Base Prizms Blue,52,Nneka Ogwumike,Seattle Storm,/199
Base Prizms Blue,53,Courtney Vandersloot,New York Liberty,/199
Base Prizms Blue,54,Laeticia Amihere,Atlanta Dream,/199
Base Prizms Blue,55,Gabby Williams,Seattle Storm,/199
Base Prizms Blue,56,Ariel Atkins,Washington Mystics,/199
Base Prizms Blue,57,Tiffany Mitchell,Connecticut Sun,/199
Base Prizms Blue,58,Diana Taurasi,Phoenix Mercury,/199
Base Prizms Blue,59,Cheryl Ford,Detroit Shock,/199
Base Prizms Blue,60,Rickea Jackson,Los Angeles Sparks,/199
Base Prizms Blue,61,Erica Wheeler,Indiana Fever,/199
Base Prizms Blue,62,Rae Burrell,Los Angeles Sparks,/199
Base Prizms Blue,63,Diamond Miller,Minnesota Lynx,/199
Base Prizms Blue,64,Kelsey Mitchell,Indiana Fever,/199
Base Prizms Blue,65,Charisma Osborne,Phoenix Mercury,/199
Base Prizms Blue,66,Chennedy Carter,Chicago Sky,/199
Base Prizms Blue,67,Emily Engstler,Washington Mystics,/199
Base Prizms Blue,68,Jade Melbourne,Washington Mystics,/199
Base Prizms Blue,69,Victoria Vivians,Seattle Storm,/199
Base Prizms Blue,70,Aaliyah Edwards,Washington Mystics,/199
Base Prizms Blue,71,Nia Coffey,Atlanta Dream,/199
Base Prizms Blue,72,Dana Evans,Chicago Sky,/199
Base Prizms Blue,73,Sydney Colson,Las Vegas Aces,/199
Base Prizms Blue,74,Sheryl Swoopes,Houston Comets,/199
Base Prizms Blue,75,Nika Muhl,Seattle Storm,/199
Base Prizms Blue,76,Skylar Diggins-Smith,Seattle Storm,/199
Base Prizms Blue,77,Kelsey Plum,Las Vegas Aces,/199
Base Prizms Blue,78,Megan Gustafson,Las Vegas Aces,/199
Base Prizms Blue,79,Courtney Williams,Minnesota Lynx,/199
Base Prizms Blue,80,Brittney Sykes,Washington Mystics,/199
Base Prizms Blue,81,Tiffany Hayes,Las Vegas Aces,/199
Base Prizms Blue,82,Karlie Samuelson,Washington Mystics,/199
Base Prizms Blue,83,Alissa Pili,Minnesota Lynx,/199
Base Prizms Blue,84,Chelsea Gray,Las Vegas Aces,/199
Base Prizms Blue,85,Alana Beard,Los Angeles Sparks,/199
Base Prizms Blue,86,A'ja Wilson,Las Vegas Aces,/199
Base Prizms Blue,87,Nyara Sabally,New York Liberty,/199
Base Prizms Blue,88,Sami Whitcomb,Seattle Storm,/199
Base Prizms Blue,89,Grace Berger,Indiana Fever,/199
Base Prizms Blue,90,Kayla Thornton,New York Liberty,/199
Base Prizms Blue,91,Jordin Canada,Atlanta Dream,/199
Base Prizms Blue,92,Sevgi Uzun,Dallas Wings,/199
Base Prizms Blue,93,Kamilla Cardoso,Chicago Sky,/199
Base Prizms Blue,94,Maddy Siegrist,Dallas Wings,/199
Base Prizms Blue,95,Olivia Epoupa,Minnesota Lynx,/199
Base Prizms Blue,96,Allisha Gray,Atlanta Dream,/199
Base Prizms Blue,97,Aari McDonald,Los Angeles Sparks,/199
Base Prizms Blue,98,Lisa Leslie,Los Angeles Sparks,/199
Base Prizms Blue,99,Breanna Stewart,New York Liberty,/199
Base Prizms Blue,100,Ruth Riley,Detroit Shock,/199
Base Prizms Blue,101,Alysha Clark,Las Vegas Aces,/199
Base Prizms Blue,102,Tyasha Harris,Connecticut Sun,/199
Base Prizms Blue,103,Jordan Horston,Seattle Storm,/199
Base Prizms Blue,104,Ivana Dojkic,New York Liberty,/199
Base Prizms Blue,105,Teaira McCowan,Dallas Wings,/199
Base Prizms Blue,106,Dawn Staley,Charlotte Sting,/199
Base Prizms Blue,107,Lindsay Allen,Chicago Sky,/199
Base Prizms Blue,108,Lauren Jackson,Seattle Storm,/199
Base Prizms Blue,109,Mercedes Russell,Seattle Storm,/199
Base Prizms Blue,110,Lexie Brown,Los Angeles Sparks,/199
Base Prizms Blue,111,Alanna Smith,Minnesota Lynx,/199
Base Prizms Blue,112,Sue Bird,Seattle Storm,/199
Base Prizms Blue,113,Brittney Griner,Phoenix Mercury,/199
Base Prizms Blue,114,Cheyenne Parker-Tyus,Atlanta Dream,/199
Base Prizms Blue,115,Kahleah Copper,Phoenix Mercury,/199
Base Prizms Blue,116,DeWanna Bonner,Connecticut Sun,/199
Base Prizms Blue,117,Sophie Cunningham,Phoenix Mercury,/199
Base Prizms Blue,118,DiJonai Carrington,Connecticut Sun,/199
Base Prizms Blue,119,Katie Douglas,Indiana Fever,/199
Base Prizms Blue,120,Monique Billings,Phoenix Mercury,/199
Base Prizms Blue,121,Lou Lopez Senechal,Dallas Wings,/199
Base Prizms Blue,122,Kiah Stokes,Las Vegas Aces,/199
Base Prizms Blue,123,Dorka Juhasz,Minnesota Lynx,/199
Base Prizms Blue,124,Rebecca Allen,Phoenix Mercury,/199
Base Prizms Blue,125,Cheryl Miller,Phoenix Mercury,/199
Base Prizms Blue,126,Kate Martin,Las Vegas Aces,/199
Base Prizms Blue,127,Cameron Brink,Los Angeles Sparks,/199
Base Prizms Blue,128,Katie Lou Samuelson,Indiana Fever,/199
Base Prizms Blue,129,Kia Nurse,Los Angeles Sparks,/199
Base Prizms Blue,130,Natasha Howard,Dallas Wings,/199
Base Prizms Blue,131,Moriah Jefferson,Chicago Sky,/199
Base Prizms Blue,132,Marina Mabrey,Connecticut Sun,/199
Base Prizms Blue,133,Kristy Wallace,Indiana Fever,/199
Base Prizms Blue,134,Shakira Austin,Washington Mystics,/199
Base Prizms Blue,135,Ticha Penicheiro,Sacramento Monarchs,/199
Base Prizms Blue,136,Temi Fagbenle,Indiana Fever,/199
Base Prizms Blue,137,NaLyssa Smith,Indiana Fever,/199
Base Prizms Blue,138,Bridget Carleton,Minnesota Lynx,/199
Base Prizms Blue,139,Nancy Lieberman,Phoenix Mercury,/199
Base Prizms Blue,140,Erica Wheeler,Indiana Fever,/199
Base Prizms Blue,141,Jacy Sheldon,Dallas Wings,/199
Base Prizms Blue,142,Aaliyah Edwards,Washington Mystics,/199
Base Prizms Blue,143,Cameron Brink,Los Angeles Sparks,/199
Base Prizms Blue,144,Rickea Jackson,Los Angeles Sparks,/199
Base Prizms Blue,145,Caitlin Clark,Indiana Fever,/199
Base Prizms Blue,146,Nika Muhl,Seattle Storm,/199
Base Prizms Blue,147,Angel Reese,Chicago Sky,/199
Base Prizms Blue,148,Kate Martin,Las Vegas Aces,/199
Base Prizms Blue,149,Kamilla Cardoso,Chicago Sky,/199
Base Prizms Blue,150,Alissa Pili,Minnesota Lynx,/199
Base Prizms Blue Pulsar,1,Jackie Young,Las Vegas Aces,/199
Base Prizms Blue Pulsar,2,Haley Jones,Atlanta Dream,/199
Base Prizms Blue Pulsar,3,Aliyah Boston,Indiana Fever,/199
Base Prizms Blue Pulsar,4,Jacy Sheldon,Dallas Wings,/199
Base Prizms Blue Pulsar,5,Betnijah Laney-Hamilton,New York Liberty,/199
Base Prizms Blue Pulsar,6,Isabelle Harrison,Chicago Sky,/199
Base Prizms Blue Pulsar,7,Elena Delle Donne,Washington Mystics,/199
Base Prizms Blue Pulsar,8,Diamond DeShields,Chicago Sky,/199
Base Prizms Blue Pulsar,9,Joyner Holmes,Seattle Storm,/199
Base Prizms Blue Pulsar,10,Angel Reese,Chicago Sky,/199
Base Prizms Blue Pulsar,11,Natasha Cloud,Phoenix Mercury,/199
Base Prizms Blue Pulsar,12,Kristi Toliver,Washington Mystics,/199
Base Prizms Blue Pulsar,13,Kayla McBride,Minnesota Lynx,/199
Base Prizms Blue Pulsar,14,Jonquel Jones,New York Liberty,/199
Base Prizms Blue Pulsar,15,Ruthie Bolton,Sacramento Monarchs,/199
Base Prizms Blue Pulsar,16,Lexie Hull,Indiana Fever,/199
Base Prizms Blue Pulsar,17,Sabrina Ionescu,New York Liberty,/199
Base Prizms Blue Pulsar,18,Natisha Hiedeman,Minnesota Lynx,/199
Base Prizms Blue Pulsar,19,Dearica Hamby,Los Angeles Sparks,/199
Base Prizms Blue Pulsar,20,Myisha Hines-Allen,Minnesota Lynx,/199
Base Prizms Blue Pulsar,21,Cynthia Cooper-Dyke,Houston Comets,/199
Base Prizms Blue Pulsar,22,Caitlin Clark,Indiana Fever,/199
Base Prizms Blue Pulsar,23,Li Yueru,Los Angeles Sparks,/199
Base Prizms Blue Pulsar,24,Elizabeth Williams,Chicago Sky,/199
Base Prizms Blue Pulsar,25,Rachel Banham,Chicago Sky,/199
Base Prizms Blue Pulsar,26,Napheesa Collier,Minnesota Lynx,/199
Base Prizms Blue Pulsar,27,Brionna Jones,Connecticut Sun,/199
Base Prizms Blue Pulsar,28,Arike Ogunbowale,Dallas Wings,/199
Base Prizms Blue Pulsar,29,Kalani Brown,Dallas Wings,/199
Base Prizms Blue Pulsar,30,Leonie Fiebich,New York Liberty,/199
Base Prizms Blue Pulsar,31,Jaelyn Brown,Dallas Wings,/199
Base Prizms Blue Pulsar,32,Cappie Pondexter,New York Liberty,/199
Base Prizms Blue Pulsar,33,Jaylyn Sherrod,New York Liberty,/199
Base Prizms Blue Pulsar,34,Stefanie Dolson,Washington Mystics,/199
Base Prizms Blue Pulsar,35,Veronica Burton,Connecticut Sun,/199
Base Prizms Blue Pulsar,36,Tina Charles,Atlanta Dream,/199
Base Prizms Blue Pulsar,37,Aerial Powers,Atlanta Dream,/199
Base Prizms Blue Pulsar,38,Maya Caldwell,Indiana Fever,/199
Base Prizms Blue Pulsar,39,Rhyne Howard,Atlanta Dream,/199
Base Prizms Blue Pulsar,40,Tamika Catchings,Indiana Fever,/199
Base Prizms Blue Pulsar,41,Marine Johannes,New York Liberty,/199
Base Prizms Blue Pulsar,42,Julie Vanloo,Washington Mystics,/199
Base Prizms Blue Pulsar,43,Satou Sabally,Dallas Wings,/199
Base Prizms Blue Pulsar,44,Alyssa Thomas,Connecticut Sun,/199
Base Prizms Blue Pulsar,45,Marquesha Davis,New York Liberty,/199
Base Prizms Blue Pulsar,46,Zia Cooke,Los Angeles Sparks,/199
Base Prizms Blue Pulsar,47,Stephanie Soares,Dallas Wings,/199
